CourseID,PrerequisiteID
FSHN522,MCB246
FSHN522,FSHN420
FSHN527,FSHN426
FSHN527,FSHN427
FSHN527,MCB450
FSHN552,FSHN420
FSHN563,FSHN414
FSHN574,FSHN471
FSHN576,FSHN471
FSHN576,FSHN573
FSHN591,FSHN590
GEOL201,GEOL110
GEOL201,GEOL143
GEOL208,GEOL100
GEOL208,GEOL104
GEOL208,GEOL107
GEOL333,CHEM102
GEOL333,CHEM103
GEOL333,GEOL100
GEOL333,GEOL110
GEOL333,GEOL104
GEOL333,GEOL107
GEOL350,GEOL111
GEOL350,GEOL143
GEOL380,CHEM102
GEOL380,CHEM103
GEOL380,GEOL100
GEOL380,GEOL110
GEOL380,GEOL104
GEOL380,GEOL107
GEOL390,GEOL208
GEOL391,GEOL208
GEOL401,GEOL208
GEOL411,GEOL107
GEOL416,GEOL411
GEOL416,GEOL208
GEOL416,GEOL440
GEOL417,GEOL411
GEOL417,GEOL432
GEOL417,GEOL440
GEOL432,GEOL208
GEOL432,CHEM104
GEOL432,CHEM105
GEOL436,GEOL432
GEOL440,GEOL208
GEOL450,PHYS102
GEOL450,GEOL107
GEOL451,MATH241
GEOL451,PHYS212
GEOL452,MATH241
GEOL452,PHYS211
GEOL454,MATH285
GEOL460,GEOL107
GEOL460,CHEM104
GEOL460,CHEM105
GEOL460,MATH220
GEOL460,MATH221
GEOL470,MATH220
GEOL470,MATH221
GEOL490,GEOL208
GEOL491,GEOL208
GEOL506,GEOL401
GEOL506,MATH285
GEOL507,GEOL401
GEOL507,GEOL411
GEOL507,GEOL470
GEOL511,GEOL411
GEOL512,GEOL411
GEOL540,GEOL411
GEOL540,GEOL440
GEOL552,MATH285
GEOL552,PHYS211
GEOL552,GEOL452
GEOL553,GEOL450
GEOL553,GEOL452
GEOL560,CHEM104
GEOL560,CHEM105
GEOL560,MATH220
GEOL560,GEOL460
GEOL571,GEOL460
GEOL571,GEOL560
GEOL571,CEE443
GEOL571,CEE534
GEOL571,GEOL470
GEOL571,CEE457
GEOL571,CEE557
GEOL572,GEOL470
GEOL572,CEE457
GEOL579,GEOL470
GEOL579,GEOL562
GEOL579,CEE457
GEOL598,GEOL598
GER211,GER104
GER212,GER211
GER299,GER104
GER320,GER211
GER321,GER320
GER332,GER331
GER401,GER212
GER403,GER401
GER420,GER331
GER501,GER500
GER520,GER465
GER530,GER465
GGIS205,ECON102
GGIS205,ECON103
GGIS380,GGIS379
GGIS380,ESE379
GGIS406,PHYS101
GGIS406,GGIS103
GGIS406,GEOL107
GGIS408,GGIS103
GGIS412,GGIS379
GGIS438,GGIS384
GGIS438,SOC274
GGIS439,HK209
GGIS439,ECON202
GGIS439,SOC280
GGIS460,GGIS103
GGIS468,IB444
GGIS476,GGIS103
GGIS476,GGIS224
GGIS477,GGIS280
GGIS477,STAT100
GGIS478,GGIS477
GGIS479,GGIS379
GGIS479,ESE379
GGIS489,ESE379
GGIS491,GGIS471
GGIS507,GGIS407
GGIS520,GGIS410
GGIS520,GGIS466
GGIS520,SOC447
GGIS527,GGIS407
GLBL340,GLBL240
GLBL440,GLBL340
GLBL450,GLBL250
GLBL492,GLBL200
GLBL494,GLBL200
GLBL495,GLBL494
GLBL499,GLBL100
GLBL520,GLBL500
GLBL572,GLBL500
GLBL573,GLBL500
GLBL580,ENG571
GRK102,GRK101
GRK201,GRK102
GRK202,GRK201
GRK401,GRK202
GRK411,GRK201
GRK491,GRK401
GRK493,GRK401
GRK520,GRK491
GRK531,GRK491
GRK531,LAT491
GRKM202,GRKM201
GRKM403,GRKM202
GRKM404,GRKM403
GRKM453,GRKM404
GRKM454,GRKM453
GSD512,GSD511
GSD513,GSD511
GSD513,GSD512
GSD515,GSD500
GSD520,GSD511
GSD521,GSD511
GSD522,GSD511
GSD523,GSD511
GSD529,GSD511
GSD530,GSD511
GSD531,GSD511
GSD540,GSD511
GSD541,GSD511
GSD550,GSD511
GSD551,GSD511
GSD560,GSD511
GSD561,GSD511
GWS317,GWS100
GWS317,GWS201
GWS317,GWS202
GWS366,GWS100
GWS366,GWS201
GWS366,GWS202
GWS370,GWS100
GWS370,GWS201
GWS370,GWS202
GWS380,AFRO100
GWS380,GWS100
GWS380,GWS250
GWS385,GWS100
GWS385,GWS201
GWS385,GWS202
GWS459,GWS100
GWS459,GWS250
GWS459,GWS350
GWS459,GWS370
GWS464,GWS100
GWS464,GWS250
GWS464,GWS350
GWS464,GWS370
HDFS208,HDFS105
HDFS290,HDFS105
HDFS301,HDFS105
HDFS301,PSYC216
HDFS305,HDFS105
HDFS310,HDFS105
HDFS320,HDFS120
HDFS320,SOC100
HDFS330,STAT100
HDFS335,HDFS105
HDFS340,HDFS105
HDFS340,SOC100
HDFS350,HDFS105
HDFS401,HDFS301
HDFS401,HDFS290
HDFS405,HDFS105
HDFS405,PSYC100
HDFS406,HDFS220
HDFS408,HDFS105
HDFS420,HDFS120
HDFS425,HDFS120
HDFS426,HDFS120
HDFS444,SOC100
HDFS445,HDFS105
HDFS445,HDFS290
HDFS503,HDFS501
HDFS508,HDFS408
HDFS518,HDFS408
HDFS527,HDFS521
HDFS528,HDFS501
HDFS528,HDFS521
HDFS550,HDFS450
HDFS582,HDFS590
HDFS594,HDFS590
HDFS597,HDFS594
HEBR202,HEBR201
HEBR403,HEBR202
HEBR404,HEBR403
HEBR405,HEBR404
HEBR406,HEBR405
HEBR407,HEBR205
HEBR407,HEBR406
HIST493,HIST492
HIST493,HIST499
HIST499,HIST492
HIST521,EALC500
HIST521,HIST520
HIST594,HIST593
HK340,HK140
HK340,PSYC100
HK351,HK352
HK354,MCB244
HK442,HK243
HK443,HK340
HK450,HK352
HK450,MCB450
HK452,HK352
HK455,HK352
HK466,HK140
HK466,HK150
HK471,HK470
HK523,HK522
HK528,PATH517
HK531,HK527
HK531,HK513
HK533,HK517
HK533,HK527
HK553,HK551
HNDI202,HNDI201
HNDI403,HNDI202
HNDI404,HNDI403
HNDI405,HNDI404
HNDI406,HNDI405
HNDI412,HNDI403
HORT240,IB103
HORT341,NRES201
HORT341,HORT100
HORT344,IB103
HORT360,HORT100
HORT361,HORT100
HORT361,IB103
HORT362,HORT100
HORT362,IB103
HORT363,HORT100
HORT363,CHEM102
HORT363,CHEM103
HORT363,IB103
HORT421,HORT100
HORT421,IB103
HORT435,HORT100
HORT435,CPSC112
HORT442,NRES201
HORT442,IB420
HORT447,CPSC352
HT511,HT510
HT512,HT511
IB151,IB150
IB201,IB204
IB202,IB150
IB202,MCB150
IB203,IB150
IB203,MCB150
IB204,IB150
IB204,MCB150
IB270,IB150
IB270,MCB150
IB271,IB150
IB271,MCB150
IB271,IB270
IB302,IB204
IB303,IB150
IB360,IB302
IB360,MCB250
IB360,MCB244
IB364,IB204
IB368,IB203
IB368,NRES219
IB372,IB271
IB401,IB150
IB405,IB204
IB407,IB100
IB407,IB103
IB407,IB150
IB420,IB103
IB420,IB150
IB420,MCB150
IB420,CHEM232
IB421,IB420
IB421,MCB354
IB421,MCB450
IB421,BIOP401
IB426,MCB150
IB426,IB202
IB426,CHEM232
IB430,IB329
IB431,IB329
IB432,IB150
IB432,IB204
IB433,IB202
IB433,IB401
IB435,IB202
IB435,IB203
IB438,IB202
IB439,IB150
IB444,IB150
IB444,MCB150
IB451,IB203
IB452,CHEM102
IB452,CHEM104
IB453,IB203
IB460,IB302
IB461,IB203
IB462,IB202
IB462,IB203
IB463,IB302
IB464,IB302
IB465,IB204
IB467,IB302
IB467,IB468
IB468,IB401
IB471,IB150
IB471,IB302
IB481,IB361
IB481,IB401
IB482,IB150
IB482,IB401
IB494,MATH220
IB494,MATH221
IB504,IB204
IB542,IB420
IE300,MATH241
IE310,MATH257
IE311,IE310
IE330,IE300
IE340,PSYC100
IE340,PSYC103
IE360,IE310
IE361,IE310
IE370,IE300
IE370,IE310
IE371,IE300
IE371,IE310
IE400,IE300
IE405,CS101
IE405,CS124
IE410,IE310
IE411,IE310
IE411,MATH257
IE411,MATH415
IE412,IE310
IE413,CS101
IE413,IE310
IE420,IE300
IE430,IE300
IE431,IE300
IE434,MATH231
IE434,MATH257
IE434,MATH415
IE434,CS101
IE434,CS124
IE441,IE340
IE510,IE310
IE511,IE411
IE511,MATH482
IE513,IE310
IE514,IE411
IE516,IE410
IE516,IE411
IE518,IE410
IE519,IE411
IE519,CS374
IE519,MATH412
IE521,ECE490
IE521,IE411
IE521,MATH416
IE521,MATH444
IE522,IE300
IE522,MATH461
IE523,CS225
IE524,FIN500
IE524,MATH257
IE525,IE523
IE529,MATH416
IE529,IE300
IE531,IE411
IE531,CS225
IE532,MATH412
IE533,MATH213
IE533,IE300
IE533,IE411
IE534,CS446
IE583,IE522
IE583,FIN500
INFO427,INFO407
IS203,MATH112
IS236,IS204
IS236,IS226
IS249,IS101
IS249,IS202
IS269,IS101
IS269,IS202
IS304,IS204
IS304,IS236
IS305,IS205
IS305,CS101
IS305,CS105
IS305,CS125
IS305,ECE120
IS308,IS202
IS309,IS202
IS311,IS202
IS370,IS204
IS416,IS406
IS417,STAT107
IS417,IS430
IS427,IS203
IS427,IS205
IS427,IS206
IS439,IS430
IS449,IS205
IS449,IS206
IS449,IS229
IS477,IS205
IS477,STAT207
IS490,IS202
IS517,IS507
IS521,IS505
IS521,IS501
IS521,IS430
IS530,IS505
IS557,IS577
IS557,IS590
IS557,IS517
IS557,CS412
IS557,CS446
IS559,IS559
IS561,IS505
IS575,IS505
IS575,IS501
IS585,IS505
IS585,IS501
IS589,IS592
IS599,IS599
ITAL102,ITAL101
ITAL103,ITAL102
ITAL104,ITAL103
ITAL200,ITAL104
ITAL210,ITAL104
ITAL310,ITAL210
ITAL380,ITAL210
ITAL390,ITAL104
ITAL440,ITAL200
ITAL450,ITAL310
JAPN202,JAPN201
JAPN203,JAPN202
JAPN204,JAPN203
JAPN305,JAPN204
JAPN306,JAPN305
JAPN408,JAPN407
JAPN440,JAPN306
JAPN441,JAPN440
JOUR210,JOUR200
JOUR215,JOUR210
JOUR315,JOUR210
JOUR317,JOUR217
JOUR317,JOUR340
JOUR335,JOUR210
JOUR335,JOUR215
JOUR340,JOUR215
JOUR410,STAT100
JOUR417,JOUR317
JOUR417,JOUR340
JOUR425,JOUR215
JOUR440,JOUR215
JOUR440,JOUR240
JOUR440,JOUR340
JOUR440,MACS150
JOUR440,MACS260
JOUR445,JOUR340
JOUR472,JOUR210
JOUR480,JOUR210
JOUR481,JOUR210
JOUR483,JOUR315
JOUR483,JOUR483
KOR202,KOR201
KOR203,KOR202
KOR204,KOR203
KOR222,KOR221
KOR241,KOR222
KOR242,KOR241
KOR305,KOR204
KOR306,KOR305
KOR440,KOR306
KOR440,KOR242
KOR441,KOR440
LA233,LA280
LA234,LA233
LA250,GEOL100
LA250,GGIS103
LA280,LA233
LA281,LA234
LA281,LA280
LA315,LA314
LA335,LA234
LA336,LA335
LA342,LA241
LA343,LA342
LA437,LA336
LA438,LA336
LA452,LA352
LA453,LA452
LA482,LA280
LA482,LA281
LA490,LA390
LA515,LA513
LA533,LA433
LA534,LA433
LA537,LA534
LA539,LA534
LA592,LA538
LA594,LA438
LAS292,LAS291
LAST490,LAST170
LAT102,LAT101
LAT201,LAT102
LAT401,LAT202
LAT411,LAT202
LAT493,LAT401
LAT520,LAT491
LAW612,LAW606
LAW625,LAW606
LAW634,LAW633
LAW635,LAW633
LAW636,LAW633
LAW639,LAW633
LAW648,LAW647
LAW649,LAW647
LAW651,LAW647
LAW695,LAW682
LEAD170,LEAD140
LEAD460,LEAD260
LEAD480,LEAD260
LER320,LER100
LER320,LER110
LER545,LER593
LING270,LING100
LING301,LING100
LING302,LING100
LING304,LING100
LING307,LING100
LING403,LING301
LING403,LING302
LING403,LING401
LING406,LING100
LING406,LING400
LING406,CS225
LING406,STAT200
LING406,STAT212
LING406,STAT400
LING406,CS361
LING407,LING307
LING410,LING301
LING413,LING100
LING413,LING400
LING413,LING402
LING430,LING400
LING446,LING402
LING469,LING100
LING469,LING400
LING490,LING100
LING490,LING400
LING501,LING400
LING502,LING401
LING506,LING406
LING507,LING407
LING514,LING400
LING514,LING425
LING516,LING501
LING516,LING502
LING520,LING401
LING520,LING502
LING522,LING401
LING541,LING501
LING542,LING502
LING547,LING507
LING550,LING450
LING551,LING501
LING551,LING507
LING560,LING450
LING582,LING542
LING587,LING450
LING591,LING501
LING591,LING502
LLS320,LLS100
LLS320,SOC100
LLS385,LLS100
LLS387,LLS100
LLS410,LLS100
LLS479,LLS100
LLS490,LLS385
MACS260,MACS140
MACS260,MACS150
MACS370,MACS260
MACS371,MACS260
MACS480,MACS370
MACS481,MACS370
MATH103,MATH112
MATH117,MATH112
MATH124,MATH112
MATH213,MATH220
MATH213,MATH221
MATH225,MATH220
MATH225,MATH221
MATH227,STAT107
MATH231,MATH220
MATH231,MATH221
MATH241,MATH231
MATH257,MATH220
MATH257,MATH221
MATH257,CS101
MATH284,MATH231
MATH285,MATH241
MATH299,MATH220
MATH299,MATH221
MATH314,MATH241
MATH347,MATH231
MATH402,MATH241
MATH402,MATH314
MATH402,MATH347
MATH403,MATH241
MATH403,MATH314
MATH403,MATH347
MATH405,MATH241
MATH405,MATH314
MATH405,MATH347
MATH406,MATH241
MATH412,MATH314
MATH412,MATH347
MATH412,CS374
MATH413,MATH314
MATH413,MATH347
MATH414,MATH314
MATH414,MATH347
MATH415,MATH241
MATH416,MATH241
MATH416,MATH314
MATH416,MATH347
MATH417,MATH416
MATH417,ASRM406
MATH417,MATH415
MATH417,MATH314
MATH417,MATH347
MATH417,CS374
MATH418,MATH417
MATH423,MATH241
MATH424,MATH347
MATH424,MATH416
MATH425,MATH424
MATH425,MATH415
MATH425,MATH416
MATH432,MATH314
MATH432,MATH347
MATH441,MATH241
MATH441,MATH314
MATH441,MATH347
MATH442,MATH284
MATH442,MATH285
MATH442,MATH441
MATH444,MATH241
MATH444,MATH314
MATH444,MATH347
MATH446,MATH241
MATH447,MATH241
MATH447,MATH314
MATH447,MATH347
MATH448,MATH447
MATH453,MATH241
MATH461,MATH241
MATH466,MATH241
MATH466,MATH416
MATH466,MATH461
MATH467,MATH416
MATH467,MATH461
MATH467,STAT400
MATH467,STAT207
MATH467,CS277
MATH467,CS307
MATH481,MATH241
MATH481,MATH415
MATH481,MATH416
MATH482,ASRM406
MATH482,MATH415
MATH482,MATH416
MATH484,MATH241
MATH484,MATH314
MATH484,MATH347
MATH484,MATH415
MATH487,MATH284
MATH487,MATH285
MATH487,MATH441
MATH489,MATH284
MATH489,MATH285
MATH489,MATH441
MATH495,MATH220
MATH500,MATH417
MATH500,MATH418
MATH501,MATH500
MATH502,MATH501
MATH503,MATH500
MATH505,MATH501
MATH506,MATH501
MATH510,MATH542
MATH511,MATH500
MATH512,MATH500
MATH512,MATH510
MATH512,MATH511
MATH514,MATH448
MATH518,MATH423
MATH518,MATH481
MATH519,MATH518
MATH520,MATH518
MATH525,MATH417
MATH525,MATH448
MATH526,MATH525
MATH526,MATH500
MATH527,MATH526
MATH530,MATH500
MATH531,MATH448
MATH531,MATH417
MATH531,MATH453
MATH532,MATH531
MATH533,MATH526
MATH540,MATH447
MATH541,MATH540
MATH542,MATH446
MATH542,MATH447
MATH542,MATH448
MATH543,MATH542
MATH545,MATH448
MATH545,MATH541
MATH546,MATH541
MATH547,MATH541
MATH550,MATH489
MATH554,MATH553
MATH558,MATH441
MATH558,MATH442
MATH558,MATH461
MATH561,MATH541
MATH562,MATH561
MATH563,MATH461
MATH564,MATH446
MATH564,MATH447
MATH570,MATH417
MATH571,MATH570
MATH574,MATH570
MATH581,MATH580
MATH582,MATH580
MATH583,MATH580
MATH584,MATH580
MATH585,MATH580
MATH586,MATH580
MATH589,MATH415
MATH589,MATH447
MBA500,MBA501
MBA500,MBA502
MBA520,MBA501
MBA520,MBA502
MBA520,MBA503
MBA520,MBA504
MBA520,MBA505
MCB100,MCB100
MCB101,MCB100
MCB151,MCB150
MCB244,CHEM101
MCB245,CHEM101
MCB246,CHEM101
MCB247,CHEM101
MCB250,MCB150
MCB250,CHEM102
MCB250,CHEM104
MCB251,MCB250
MCB252,MCB250
MCB253,MCB252
MCB300,MCB252
MCB301,MCB300
MCB316,MCB250
MCB317,MCB250
MCB317,MCB251
MCB317,MCB252
MCB317,MCB253
MCB320,MCB252
MCB354,CHEM232
MCB354,CHEM236
MCB354,MCB250
MCB354,MCB252
MCB364,MCB252
MCB364,MCB253
MCB400,MCB354
MCB401,MCB252
MCB402,MCB252
MCB406,MCB354
MCB408,MCB250
MCB408,MCB251
MCB408,MCB252
MCB408,MCB253
MCB408,MCB354
MCB410,MCB252
MCB413,MCB252
MCB419,CS101
MCB419,PHYS102
MCB419,PHYS212
MCB419,MCB252
MCB421,MCB300
MCB424,MCB250
MCB424,MCB354
MCB424,MCB450
MCB426,MCB300
MCB426,MCB354
MCB428,MCB300
MCB428,MCB301
MCB430,MCB354
MCB431,MCB300
MCB432,MCB250
MCB432,MCB252
MCB432,MCB354
MCB432,MATH220
MCB432,MATH221
MCB432,MATH231
MCB432,STAT212
MCB435,MCB300
MCB436,MCB150
MCB438,MCB300
MCB438,MCB354
MCB450,CHEM232
MCB450,CHEM236
MCB460,MCB314
MCB461,MCB252
MCB461,MCB250
MCB462,MCB252
MCB465,MCB250
MCB465,MCB252
MCB466,MCB252
MCB466,MCB354
MCB471,MCB250
MCB471,MCB252
MCB474,MCB317
MCB480,MCB252
MCB492,MCB290
MCB520,MCB430
MCB521,MCB421
MCB526,MCB426
MCB532,MCB431
MCB534,MCB424
MCB545,MCB502
MCB581,MCB582
MCB582,MCB581
MCB583,MCB581
ME200,MATH241
ME270,ME170
ME310,MATH285
ME310,MATH441
ME310,ME200
ME320,ME200
ME320,ME310
ME320,TAM335
ME320,MATH285
ME320,MATH441
ME330,CHEM102
ME330,TAM251
ME340,MATH285
ME340,MATH441
ME340,TAM212
ME340,MATH257
ME340,ECE205
ME360,ME340
ME370,ME270
ME370,TAM212
ME370,TAM251
ME371,ME330
ME371,CEE300
ME371,ME370
ME400,ME200
ME401,ME320
ME402,ME320
ME403,ME400
ME404,ME200
ME410,ME200
ME410,ME310
ME410,TAM335
ME410,AE311
ME412,ME310
ME412,TAM335
ME412,ME320
ME420,ME310
ME420,TAM335
ME420,ME320
ME430,ME330
ME430,TAM324
ME431,ME330
ME431,ME371
ME431,ME430
ME432,PHYS212
ME432,ME330
ME440,ME370
ME447,CS101
ME447,CS125
ME447,MATH415
ME451,ME270
ME452,CS101
ME452,ME270
ME453,ME270
ME453,IE300
ME453,STAT400
ME453,MATH257
ME453,MATH415
ME455,ME270
ME458,ME371
ME460,ME340
ME460,ME360
ME461,ME360
ME461,ABE425
ME462,ME360
ME471,CS101
ME471,ME371
ME471,TAM470
ME475,ME370
ME481,TAM212
ME481,TAM251
ME482,TAM251
ME483,CHEM102
ME483,TAM251
ME487,PHYS212
ME501,AE311
ME501,ME410
ME502,ME402
ME503,ME403
ME504,ME404
ME510,ME410
ME512,ME420
ME512,ME411
ME512,CEE442
ME512,CEE451
ME512,CHBE421
ME520,ME420
ME521,ME411
ME522,ME420
ME530,ME430
ME531,ME471
ME531,ME430
ME543,MATH257
ME543,MATH415
ME543,ME340
ME543,TAM412
ME547,ME543
ME547,ECE515
ME547,ME540
ME547,ECE517
ME561,ECE515
ME562,ECE486
ME562,ECE515
ME562,ECE528
ME562,ME460
ME570,AE420
ME570,CEE470
ME570,ME471
ME570,TAM470
ME570,TAM445
ME570,TAM551
ME588,ME330
ME588,CEE300
ME588,PHYS460
ME588,MSE304
ME588,ECE340
ME588,CHEM442
ME588,PHYS214
MILS301,MILS101
MILS301,MILS102
MILS301,MILS201
MILS301,MILS202
MILS301,MILS301
MILS302,MILS301
MILS302,MILS302
MILS341,MILS301
MILS341,MILS312
MILS341,MILS302
MILS341,MILS314
MILS341,MILS341
MILS342,MILS341
MILS342,MILS342
MSE183,MSE182
MSE201,MSE182
MSE201,CHEM104
MSE206,MATH241
MSE206,PHYS211
MSE280,CHEM102
MSE280,PHYS211
MSE304,PHYS214
MSE307,MSE201
MSE308,MSE307
MSE401,MSE201
MSE401,MSE280
MSE401,MATH285
MSE402,MSE201
MSE402,MSE401
MSE403,MSE201
MSE403,MSE401
MSE404,MSE307
MSE404,MSE308
MSE405,MSE201
MSE405,MATH285
MSE405,PHYS214
MSE406,MSE206
MSE406,MSE201
MSE420,MSE401
MSE421,MSE420
MSE422,MSE420
MSE440,MSE406
MSE441,MSE406
MSE443,MSE401
MSE443,MSE402
MSE450,MSE401
MSE453,MSE450
MSE455,MSE206
MSE455,TAM251
MSE456,AE321
MSE456,CEE300
MSE456,ME330
MSE456,MSE206
MSE457,CHEM232
MSE458,MSE401
MSE460,ECE340
MSE460,MSE304
MSE460,PHYS460
MSE461,ECE340
MSE464,ECE340
MSE464,MSE304
MSE464,PHYS460
MSE466,MSE304
MSE470,MCB252
MSE473,MCB150
MSE473,MSE403
MSE473,CHEM440
MSE473,CHEM472
MSE474,CHEM236
MSE474,MSE457
MSE474,MCB450
MSE480,MSE401
MSE481,MSE405
MSE485,MSE401
MSE487,MSE401
MSE487,PHYS214
MSE488,MATH285
MSE488,PHYS214
MSE489,MSE201
MSE494,MSE308
MSE495,MSE494
MSE500,MSE401
MSE501,MSE500
MSE501,PHYS560
MSE522,MSE401
MSE522,MSE403
MSE522,MSE420
MSE522,MSE422
MSE552,MSE450
MSE552,CHBE456
MSE580,MSE405
MSE580,PHYS436
MSE581,MSE405
MSE581,MSE481
MSE582,MSE501
MSE582,PHYS560
MSE583,MSE401
MSE584,MSE401
MSE584,MSE501
MSE584,PHYS460
MSE584,PHYS560
MUSE389,MUSE200
MUSE389,ANTH462
MUS102,MUS101
MUS104,MUS103
MUS105,MUS101
MUS105,CS124
MUS105,MATH220
MUS108,MUS107
MUS160,MUS174
MUS160,MUS202
MUS160,MUS208
MUS161,MUS160
MUS163,MUS172
MUS163,MUS173
MUS164,MUS163
MUS167,MUS166
MUS173,MUS101
MUS173,MUS107
MUS173,MUS172
MUS174,MUS102
MUS174,MUS108
MUS174,MUS173
MUS175,MUS201
MUS175,MUS207
MUS175,MUS174
MUS201,MUS102
MUS201,MUS108
MUS202,MUS201
MUS202,MUS207
MUS205,CS124
MUS205,CS128
MUS205,CS222
MUS205,MUS101
MUS205,MUS102
MUS206,MUS106
MUS207,MUS108
MUS208,MUS207
MUS243,MUS240
MUS244,MUS240
MUS305,MUS105
MUS305,MUS205
MUS305,CS124
MUS305,CS128
MUS305,CS222
MUS313,MUS110
MUS314,MUS313
MUS317,MUS314
MUS318,MUS317
MUS330,MUS242
MUS330,MUS348
MUS331,MUS330
MUS332,MUS242
MUS333,MUS242
MUS342,MUS240
MUS343,MUS240
MUS344,MUS240
MUS344,MUS350
MUS346,MUS240
MUS346,MUS350
MUS348,MUS242
MUS350,MUS240
MUS350,MUS342
MUS350,MUS343
MUS360,MUS102
MUS360,MUS108
MUS360,MUS167
MUS361,MUS360
MUS362,MUS166
MUS363,MUS362
MUS364,MUS363
MUS365,MUS364
MUS369,MUS368
MUS400,MUS202
MUS400,MUS208
MUS401,MUS209
MUS401,MUS407
MUS404,MUS106
MUS404,MUS202
MUS404,MUS208
MUS405,MUS202
MUS405,MUS208
MUS406,MUS206
MUS408,MUS202
MUS408,MUS208
MUS409,MUS407
MUS410,MUS313
MUS410,MUS314
MUS411,MUS313
MUS411,MUS314
MUS412,MUS313
MUS412,MUS314
MUS413,MUS313
MUS413,MUS314
MUS414,MUS313
MUS414,MUS314
MUS415,MUS313
MUS415,MUS314
MUS416,ANTH103
MUS418,MUS313
MUS418,MUS314
MUS426,MUS202
MUS426,MUS208
MUS433,MUS240
MUS433,MUS342
MUS433,MUS343
MUS434,MUS240
MUS434,MUS342
MUS434,MUS343
MUS435,MUS107
MUS436,MUS107
MUS437,MUS240
MUS437,MUS343
MUS438,MUS240
MUS439,MUS240
MUS439,MUS342
MUS439,MUS343
MUS442,MUS202
MUS442,MUS208
MUS447,MUS240
MUS447,MUS243
MUS449,MUS240
MUS449,MUS342
MUS449,MUS343
MUS454,MUSC101
MUS454,MUS175
MUS454,MUS202
MUS454,MUS208
MUS455,MUSC101
MUS455,MUS175
MUS455,MUS202
MUS455,MUS208
MUS455,MUS454
MUS456,MUS161
MUS470,MUS469
MUS472,MUS422
MUS472,MUSC468
MUS508,MUS504
MUS512,MUS511
MUS513,MUS528
MUS515,MUS528
MUS516,MUS512
MUS517,MUS528
MUS518,MUS528
MUS519,MUS511
MUS519,MUS512
MUS520,MUS512
MUS521,MUS528
MUS522,MUS528
MUS534,MUS533
MUS542,MUS447
MUS548,MUS361
MUS549,MUS548
MUS553,MUS333
MUS569,MUS532
MUS569,MUS533
MUS574,MUS363
MUS575,MUS574
NE330,NE100
NE330,MCB252
NE402,NE410
NE402,ECE410
NE402,NE420
NE402,ECE421
NE402,NE422
NE412,BIOE210
NE412,BIOE310
NE422,BIOE210
NE422,BIOE310
NE422,NE330
NE430,NE330
NE431,NE330
NEUR543,NEUR542
NPRE200,MATH231
NPRE201,MATH220
NPRE201,MATH221
NPRE201,PHYS101
NPRE201,PHYS211
NPRE201,CHEM104
NPRE201,CHEM204
NPRE201,ME200
NPRE247,PHYS211
NPRE247,CS101
NPRE247,MATH285
NPRE321,MATH241
NPRE321,PHYS212
NPRE349,MATH285
NPRE349,TAM335
NPRE412,NPRE402
NPRE412,NPRE247
NPRE421,NPRE321
NPRE423,NPRE421
NPRE423,NPRE451
NPRE429,ECE329
NPRE429,PHYS435
NPRE430,NPRE330
NPRE432,NPRE330
NPRE435,NPRE445
NPRE441,NPRE445
NPRE442,MATH231
NPRE442,PHYS102
NPRE442,PHYS212
NPRE445,NPRE200
NPRE445,MATH285
NPRE445,PHYS212
NPRE448,MATH285
NPRE448,ME200
NPRE448,NPRE455
NPRE449,NPRE349
NPRE449,NPRE455
NPRE451,NPRE445
NPRE452,NPRE451
NPRE455,NPRE247
NPRE457,NPRE402
NPRE457,NPRE247
NPRE458,NPRE449
NPRE470,CHEM102
NPRE470,MATH285
NPRE470,PHYS212
NPRE475,CS101
NPRE475,MATH241
NPRE475,CHBE421
NPRE475,ECE110
NPRE475,ECE205
NPRE475,ME310
NPRE475,TAM335
NPRE501,NPRE247
NPRE511,NPRE501
NPRE522,NPRE421
NPRE523,ECE329
NPRE523,PHYS435
NPRE523,NPRE421
NPRE526,NPRE429
NPRE527,ECE452
NPRE527,PHYS485
NPRE527,NPRE429
NPRE531,NPRE430
NPRE555,NPRE455
NPRE558,NPRE448
NPRE558,NPRE501
NPRE560,NPRE555
NPRE561,NPRE461
NPRE561,NPRE457
NPRE561,CEE491
NRES201,MATH115
NRES201,MATH234
NRES201,CHEM102
NRES285,NRES201
NRES285,NRES219
NRES287,NRES102
NRES302,IB103
NRES325,ECON102
NRES325,ACE100
NRES340,STAT100
NRES348,IB203
NRES348,NRES219
NRES351,MATH234
NRES351,CHEM104
NRES362,NRES219
NRES401,CHEM102
NRES403,MATH220
NRES403,MATH221
NRES403,MATH234
NRES407,NRES348
NRES409,NRES348
NRES416,NRES419
NRES416,NRES302
NRES418,NRES201
NRES418,NRES219
NRES419,NRES219
NRES419,LA450
NRES419,IB103
NRES419,CHEM104
NRES419,NRES201
NRES420,NRES219
NRES420,LA450
NRES421,MATH220
NRES421,MATH221
NRES421,MATH234
NRES427,MATH220
NRES427,MATH221
NRES427,MATH234
NRES428,NRES287
NRES429,CHEM102
NRES429,PHYS101
NRES429,PHYS140
NRES429,MATH220
NRES429,MATH221
NRES429,MATH234
NRES429,IB203
NRES429,NRES219
NRES438,IB203
NRES438,NRES219
NRES438,NRES201
NRES439,NRES219
NRES439,ACE210
NRES455,NRES454
NRES455,GGIS379
NRES456,NRES219
